,open,high,low,close,volume,vnindex,vn30,hnx,gold,oil,month,day,weekday,hour,minute,minute_segment,monday_morning,friday_afternoon,pre_holiday_afternoon,post_holiday_morning,return,log_return,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,target
2020-08-28,36.36,36.49,36.23,36.27,1645430.0,878.98,821.93,125.84,1964.5999755859375,45.04999923706055,8,28,4,0,0,0,0,0,0,0,-0.0899999999999963,-0.002478316014467019,-30381449.04841457,278577630.0,-0.15434901050674044,-10406.38814648734,-6.425932670795008,5.03781476526104,4551436.929317843,36.20774734183878,60.32189748166054,626.1624482135271,35.421,37.546162582017224,33.295837417982774,11.999449942221988,-0.015489972047287767,0.0,1.0,34.65333333333333,35.46633333333334,33.840333333333334,4.6921893035783135,-0.37535875358753684,0.0,1.0,32.66,36.62,34.64,11.17980858812569,0.14393939393939398,0.7966650075576143,0.6355195202873615,0.029874010420705588,0.17946941417415757,-0.14959540375345198,34.931666666666665,35.458461538461535,36.11446453904729,36.08355967994169,0.9292851652574942,0.9485011529592621,-0.01921598770176791,-0.15982135388040694,22.827702070932975,0.8990000000000009,-12.9850355038997,-0.2591303444343962,-12.725905159465304,36.225,36.315,36.1625,32.62,99.99980926513672,22.43655195675441,23.56735349949247,27.135440420538288,-152.07707073267852,36.3375,31.775,4.0,92.0,-88.0,35.70358848299528,35.67867502117375,0.0,0.0,51.92617433765103,0.8594149972398909,0.9531383324132974,0.9843794441377659,-25.779241469827042,36.18428506260634,83.85269121813032,92.60606948650316,-16.14730878186969,-0.6968529411764735,6.628844431173481,0.08259507017533,0.4971601460509079,-0.4145650758755779,-6.467087477397543,-10.494415363461911,4.027327886064368,35.20840149134389,-1.2774806892453916,-1.2857106396157114,554.4144144144145,0.0
2020-08-31,36.53,36.75,36.01,36.1,971310.0,881.65,823.93,124.85,1967.5999755859375,45.279998779296875,8,31,0,0,0,0,1,0,0,1,-0.4299999999999997,-0.011840975468356163,-31520592.894568346,276932200.0,-0.21642106134354291,-8919.76126841772,-16.841365205164166,3.7680371782320807,4549171.744846477,36.240797891561336,56.35865633953872,626.1624482135271,35.3315,37.491956201825445,33.17104379817455,12.229631925196763,0.2543342931221897,0.0,0.0,34.464666666666666,35.355666666666664,33.57366666666666,5.1705127957134955,0.39075944631500614,0.0,0.0,32.66,36.62,34.64,11.208128723660193,0.40656565656565813,0.7509985068018532,0.6466739688476367,0.01656358505033495,0.14688824834939304,-0.1303246632990581,34.76083333333333,35.49192307692307,36.11223922534771,36.02033303698305,0.9107413010590016,0.9599092284417549,-0.04916792738275322,-0.14383375485048222,23.323402907829983,0.6784999999999997,-16.090609419929912,-4.845184318668195,-11.245425101261716,36.29,35.99,35.6525,32.665,81.3466779656983,21.38703578838123,22.81483692974244,26.64464571041257,-96.1282748874755,36.3375,31.445,0.0,88.0,-88.0,35.87388609537594,35.67867502117375,0.0,0.0,52.69234657428952,0.8855542668710685,0.9149897547036535,0.9560426957056504,-24.296162671745222,36.164980849596894,86.40226628895194,89.31870231078987,-13.597733711048066,-0.8071470588235243,5.741066198008204,0.04580491840317942,0.40688910052136223,-0.36108418211818283,-10.602412675353118,-10.516014825840154,-0.0863978495129647,35.277050183056815,3.1297020764369687,3.081725352001463,553.5135135135137,0.0
2020-09-01,36.1,36.23,36.06,36.1,1625600.0,891.73,832.03,125.41,1968.199951171875,45.58000183105469,9,1,1,0,0,0,0,0,0,0,0.0,0.0,-32255638.299973745,275960890.0,-0.28523207292457636,13822.318912784842,-2.464323680056814,3.5206314888996886,4544619.147658719,36.25558251501259,48.68997329094388,623.2275814863062,35.299,37.421224304828776,33.17677569517122,12.024274369408634,0.5756281980348672,0.0,0.0,34.409666666666666,35.361666666666665,33.45766666666667,5.533328812639848,1.1356792717086834,1.0,0.0,32.66,36.49,34.575,10.850165727074437,0.77284595300261,0.692898656121668,0.6576392501242839,0.009137313491777377,0.11933806137786991,-0.11020074788609253,34.72833333333333,35.59230769230769,36.11035626760191,35.83290096016949,0.9159663865546218,0.9793735676088615,-0.0634071810542397,-0.12702778865826472,23.833124926973902,0.4510000000000005,-19.087202662762337,-8.684175739271705,-10.403026923490632,36.42,35.445,35.1075,32.989999999999995,40.67333898284915,20.412485060606134,22.429204272419152,26.19427889164522,0.6485084306094034,36.3375,31.230000000000004,20.0,84.0,-64.0,35.87388609537594,36.92,0.0,1.0,52.69234657428952,0.8855542668710685,0.8768411769940098,0.9149897547036536,-18.483742495267787,34.47962162066219,86.40226628895194,85.55240793201136,-13.597733711048066,-0.7692352941176495,5.784633639869463,0.025271481407185395,0.3305655766985269,-0.3052940952913415,-13.476907394396564,-11.108193339551436,-2.368714054845128,35.284138763539474,3.9393055150277023,3.8636941974997896,550.4504504504505,1.0
2020-09-03,36.4,37.62,36.4,37.49,2503810.0,903.97,843.64,126.05,1927.5999755859375,44.06999969482422,9,3,3,0,0,0,0,0,0,1,1.0900000000000034,0.02950545610512556,-33116250.06467962,277586490.0,-0.19221149800443202,-39712.12664618498,19.98339042873486,12.81078191281361,4544619.147658719,36.253332517706006,57.950231287053505,623.2275814863062,35.292500000000004,37.40564812542945,33.17935187457056,11.975054900783151,0.6603058469605175,0.0,0.0,34.394,35.446000000000005,33.342,6.117346048729448,1.249049429657791,1.0,0.0,32.66,36.49,34.575,10.852164057519317,0.8642297650130542,0.6676087905095016,0.6576392501242839,0.020764738185313547,0.09962339673935865,-0.0788586585540451,34.74666666666666,35.72115384615385,36.322609149509304,35.707500889045825,1.0508905852417303,0.9397794741306192,0.11111111111111105,-0.11013751000171294,24.297871956838815,0.5874999999999986,-19.82277747318574,-11.67336628790273,-8.149411185283011,36.769999999999996,35.445,35.1075,33.535,45.41509541633371,19.01574281145466,24.590039228309767,25.015702913209893,32.13844252163159,36.6325,31.009999999999998,16.0,80.0,-64.0,35.87388609537594,36.9018,0.0,0.0,56.20049824252348,1.0,0.9237028445807128,0.9051779254261255,-13.15254065091816,48.59010963513241,97.45042492917857,90.08498583569411,-2.549575070821424,-0.7779999999999987,6.327985739750454,0.05741075970735962,0.27593461330029345,-0.21852385359293383,-7.549765250547857,-10.396507721750721,2.846742471202864,35.293294349553925,0.9825940482874884,0.9777979846016915,550.4504504504505,0.0
2020-09-04,36.97,37.45,36.88,36.92,2425360.0,901.54,840.54,126.15,1923.9000244140625,42.65999984741211,9,4,4,0,0,0,0,0,0,0,-0.04999999999999716,-0.0013533633138886891,-31146038.917138617,280090300.0,-0.29265172824632674,-26805.765696729843,0.0,23.00077315916115,4641026.236301377,36.39417103800842,60.50465138852478,623.2275814863062,35.275,37.35807945119863,33.19192054880137,11.810514252012068,0.6764214993280914,0.0,0.0,34.39966666666667,35.47366666666667,33.32566666666666,6.2442465527766835,1.249689633767845,1.0,0.0,32.66,36.49,34.575,10.857547838412488,0.874673629242819,0.6528479114585518,0.7010666108678888,0.029637908663886492,0.08562629912426423,-0.055988390460377735,34.7575,35.84461538461539,36.41451543420018,35.559537860227614,1.2063178677196444,0.8706811451135242,0.3356367226061202,-0.09155768375202829,24.541753600890043,0.605000000000004,-21.869023341353383,-14.009200634413734,-7.859822706939649,36.815,35.25,34.879999999999995,33.795,60.32518659553056,17.71876786581401,23.258168712067377,23.660777170967663,51.705466707350666,36.6875,30.945,12.0,76.0,-64.0,36.01,36.9018,1.0,0.0,51.555410160910846,0.8253627023368174,0.9036389897359625,0.9013943371035618,-9.0485597627594,48.13913752919512,84.98583569405096,89.61284230406046,-15.014164305949036,-0.7218235294117648,7.703882034306357,0.0819180975217888,0.23713131014459254,-0.15521321262280374,-4.080792816212543,-9.133364740643087,5.052571924430544,35.300393605040554,0.11120378092854821,0.11114199532515912,575.4954954954956,0.0
2020-09-08,36.36,36.49,35.79,35.88,1985560.0,890.14,827.57,124.8,1933.0,39.779998779296875,9,8,1,0,0,0,0,0,0,1,-0.4799999999999969,-0.013289232118682826,-33230997.513629854,277664940.0,-0.3534291634362879,-22976.37059719701,-11.566704323713328,23.351081954802517,4604150.9308866,36.509188075228806,53.47511575044749,613.7519954247646,35.2795,37.36894466306384,33.190055336936155,11.845092266408788,0.6867721155284204,0.0,0.0,34.49433333333333,35.42933333333333,33.55933333333333,5.421180290482509,1.3372549019607853,1.0,0.0,32.66,36.49,34.575,10.856162927479145,0.8877284595300263,0.6405631203126967,1.3251969500628236,0.01152272418227085,0.07080558413586556,-0.05928285995359471,34.7725,35.93,36.33228229047708,35.418831352062604,1.1842650103519665,0.8188405797101453,0.3654244306418212,-0.07486867649461447,24.679574703566686,0.6005000000000038,-24.08076360573493,-15.91544402847336,-8.16531957726157,36.705,35.03,34.6825,33.795,30.16259329776528,16.663597323859232,21.953036262886776,23.285948796856694,57.28652240280154,36.6875,30.945,8.0,72.0,-64.0,36.0422,36.9018,0.0,0.0,52.79677883864758,0.8720333504439679,0.8991320175935954,0.9088246173034236,-5.736631217908907,41.18836518908645,88.66855524079324,90.36827195467423,-11.331444759206756,-0.737823529411763,5.3399474759264605,0.03185947310509125,0.1960769427366923,-0.16421746963160105,-5.7982074905747325,-8.466333290629416,2.6681258000546837,35.30355533821416,0.13885031935574332,0.13875401143872423,565.2252252252252,1.0
2020-09-09,35.66,36.19,35.45,35.75,1472680.0,889.32,824.42,125.93,1944.699951171875,40.790000915527344,9,9,2,0,0,0,0,0,0,0,0.09000000000000341,0.0025206567050224393,-34705984.942201264,275679380.0,-0.32782813848477904,6292.382345259896,-8.230576743344734,27.945711777994237,4548219.663280967,36.47836292728638,56.56125371517636,596.4632068212501,35.2575,37.32273485347453,33.19226514652547,11.715151973194518,0.5877624158313354,0.0,0.0,34.69766666666667,35.51566666666667,33.879666666666665,4.715014458224864,1.0637734311328417,1.0,0.0,32.66,36.49,34.575,10.86293696376659,0.77284595300261,0.6155068082814271,1.8005898736723014,-0.02354213800910543,0.05193603970687136,-0.07547817771597679,34.75083333333333,36.026923076923076,36.24270039963445,35.256695696354264,1.3045507584597433,0.796966161026838,0.5075845974329053,-0.0593048773243183,24.871467736497195,-0.02750000000000341,-30.153955657441234,-18.284216839650476,-11.869738817790758,36.535,34.75,34.5425,33.795,15.08129664888264,15.683796106329794,21.01838038945896,22.294543847186212,45.03131877433594,36.6875,30.945,4.0,68.0,-64.0,36.0422,37.62,0.0,1.0,52.79677883864758,0.8720333504439679,0.8564764677415848,0.8864158250237143,-4.23641021746883,40.55358185680492,87.26114649681534,86.97184581055315,-12.738853503184666,-0.713235294117645,1.3475575519371252,-0.06514794140615822,0.1438319659081222,-0.2089799073142804,-6.454029552515135,-8.06387254300656,1.6098429904914253,35.44954700681394,-1.2201885745979024,-1.2276939913655749,546.4864864864866,0.0
2020-09-10,36.1,36.23,35.71,35.71,689700.0,888.82,825.85,125.82,1954.199951171875,40.060001373291016,9,10,3,0,0,0,0,0,0,0,-0.39000000000000057,-0.01086210373247809,-34984600.0773364,274206700.0,-0.3480261305757054,5393.47058165134,11.622556621619266,26.438819302717853,4542883.8661795175,36.44289005295133,54.83498043851319,594.3021082458108,35.238,37.27826076764857,33.19773923235143,11.579889707977573,0.6156714885382001,0.0,0.0,34.882000000000005,35.634,34.129999999999995,4.311679376182571,1.0505319148936172,1.0,0.0,32.66,36.49,34.575,10.868948294454865,0.7963446475195822,0.597956127453285,2.202800169386713,-0.040375951543552446,0.03347364145678661,-0.07384959300033905,34.79083333333333,36.082307692307694,36.16074649199838,35.183607126253946,1.2096584216725554,0.799764428739694,0.40989399293286144,-0.04504788687134975,25.013479193250856,-1.7479999999999976,-34.87122935066439,-21.104104934634226,-13.767124416030168,36.535,34.75,34.5425,33.795,7.54064832444132,14.69559931425628,21.996690520834996,21.19800292178373,40.990710562615625,36.6875,30.945,0.0,64.0,-64.0,36.0422,37.5834,0.0,0.0,55.92055110060227,0.9894750731321592,0.911180591340032,0.8889296922250708,-2.80136406922677,37.42216489205288,97.13375796178357,91.02115323313069,-2.866242038216442,-0.7496764705882413,0.2502085070892505,-0.11179075946376456,0.09270742083374485,-0.2044981802975094,-7.0743597547136075,-7.86596998534797,0.7916102306343626,35.565925745528155,0.25266704098820814,0.25234837448415703,544.1441441441442,1.0
2020-09-11,35.71,35.92,35.58,35.79,665690.0,888.97,825.56,126.21,1937.800048828125,39.83000183105469,9,11,4,0,0,0,0,0,0,0,0.0799999999999983,0.0022377631715775337,-35674300.0773364,273517000.0,-0.3374361369257909,-2701.253787155838,32.39242149924108,32.15182663129516,4542112.173871825,36.438314494845315,65.47591292192901,593.6371548379833,35.207499999999996,37.19982401983359,33.2151759801664,11.317611417076453,0.6261090051110197,0.0,0.0,35.10966666666667,35.75266666666666,34.46666666666666,3.6628089130249064,0.9668221876620047,0.0,0.0,32.66,36.49,34.575,10.878363984946406,0.7963446475195822,0.6031605147079564,2.5141695064033995,-0.053104711987430164,0.016157970767943255,-0.06926268275537342,34.975833333333334,36.08884615384615,36.10370857015248,35.21593252430921,1.3270808909730363,0.6682297772567412,0.6588511137162951,-0.03048850081763778,25.09784014870497,-1.0674999999999955,-39.84510647650429,-24.311744832386225,-15.533361644118067,36.535,34.64,34.4875,33.795,3.77032416222066,14.853220145265558,27.657337921217074,19.659678190003753,42.03077923214445,36.8825,30.945,4.0,60.0,-56.0,36.0422,37.498064,0.0,0.0,55.92055110060227,0.9807010614325931,0.9474031616695737,0.9050200735837303,-1.6435482897642775,41.68394620907783,82.43243243243249,88.94244563034378,-17.567567567567515,-0.7553235294117613,1.3329630658150624,-0.1471050991773738,0.04474491683152112,-0.19185001600889492,-8.097886975167818,-7.91235338331194,-0.1855335918558776,35.61566417221738,0.0,0.0,543.4234234234235,1.0
2020-09-14,36.01,36.14,35.97,36.1,594680.0,894.57,832.24,127.43,1953.0999755859375,39.61000061035156,9,14,0,0,0,0,1,0,0,1,0.09000000000000341,0.002496187678051154,-35517667.136159934,274182690.0,-0.33742987589962553,91670.96818243778,-7.794092405635994,25.30908062134976,4543603.498430773,36.423348701708264,54.33559476259314,594.9670616536382,35.1965,37.16643680101822,33.22656319898178,11.193935766443943,0.7293220776252821,0.0,0.0,35.324333333333335,35.95933333333333,34.68933333333333,3.595255395242193,1.1107611548556438,1.0,0.0,32.66,36.36,34.51,10.51240890429447,0.9297297297297303,0.5698444632371603,2.7022359432039416,-0.06247220564587508,0.0004319354851795882,-0.06290414113105466,35.13916666666667,36.09384615384616,36.10313802089825,35.27178937436038,1.344327176781003,0.7810026385224282,0.5633245382585748,-0.016292411289655098,25.014918356691556,-1.4864999999999995,-45.93579653986279,-27.972940503048793,-17.962856036814,36.535,34.64,34.51,33.795,1.88516208111033,14.634364870669513,26.78772885312148,21.13768390261476,62.626301019277136,36.7825,30.945,0.0,56.00000000000001,-56.00000000000001,36.0422,37.41614144,0.0,0.0,55.37218943309932,0.8216807098442375,0.9306189481363303,0.9297342337153122,0.37632706829428464,43.92249958698392,68.918918918919,82.82836977104499,-31.081081081080995,-0.9000588235294202,1.192457016084303,-0.17313204739221566,0.0011695239867737606,-0.1743015713789894,-1.5237734066331963,-6.634637387976191,5.110863981342995,35.631866457302024,1.0921310557266972,1.086210373247809,544.8648648648649,0.0
2020-09-15,36.1,36.32,35.88,35.88,998970.0,896.26,833.33,127.93,1956.300048828125,40.529998779296875,9,15,1,0,0,0,0,0,0,0,-0.21999999999999886,-0.006112828148239657,-35202836.54792463,274777370.0,-0.34716330778067545,78575.11558494667,17.588120339082717,8.70533713495834,4548754.400917501,36.43605758068526,58.775896879794736,600.1204505643012,35.179,37.12580147935168,33.232198520648325,11.06797509509467,0.6235359653004211,0.0,0.0,35.57366666666667,36.199666666666666,34.94766666666666,3.519457276449815,0.5689563365282205,0.0,0.0,32.66,36.19,34.425,10.03439552005458,0.8498583569405096,0.585860016913444,2.9358821152190946,-0.12095132796351038,-0.023844717204558406,-0.09710661075895197,35.30166666666667,36.088846153846156,36.06880909460621,35.32647164292628,1.2198275862068961,0.8261494252873566,0.39367816091953955,-0.003139707506540053,24.823030262015546,-1.5190000000000055,-51.64141172517125,-31.923029648075612,-19.71838207709564,36.535,34.64,34.519999999999996,33.795,0.942581040555165,15.286164273825559,31.434544375500124,19.364836715894164,53.3749141753452,36.662499999999994,30.945,16.0,52.0,-36.0,36.0422,37.3374957824,0.0,0.0,59.92201429288202,1.0,0.9341272570922773,0.9373831222993939,0.7965464215319,29.368807306307115,83.51648351648367,78.28927828927836,-16.483516483516325,-1.1213529411764682,1.9651880965749662,-0.33578625672152,-0.066221632154885,-0.269564624566635,3.129720213042369,-4.681765867772479,7.8114860808148485,35.72871307679952,-1.2188365650969701,-1.2263252903840893,550.4504504504505,1.0
2020-09-16,35.92,36.14,35.66,36.06,628030.0,897.47,834.5,127.87,1960.199951171875,42.220001220703125,9,16,2,0,0,0,0,0,0,0,0.14000000000000057,0.00388997434117222,-36201806.54792463,273778400.0,-0.32710459807950987,28839.27050138248,6.394417753374547,4.394918373268612,4542666.495100327,36.41368377651504,62.64552703157175,600.1204505643012,35.181,37.13022446116548,33.23177553883451,11.081120270404398,0.6562159751565674,0.0,0.0,35.766666666666666,36.32366666666667,35.20966666666667,3.1146318732525553,0.5209455415918581,0.0,0.0,32.66,36.19,34.425,10.033825076035365,0.8866855524079325,0.5702740152220996,3.1078348320872036,-0.3041933602298812,-0.07991444580962297,-0.2242789144202582,35.479166666666664,36.088846153846156,36.067453849282174,35.38080707678359,1.2364217252396168,0.8626198083067096,0.3738019169329072,0.011115916425376163,24.72474554515464,-1.9510000000000005,-54.40476939790793,-35.84720372975845,-18.55756566814948,36.535,34.64,34.519999999999996,33.795,0.4712905202775825,16.058546391760473,31.373824456693367,18.386596468283127,52.0901392572095,36.662499999999994,30.270000000000003,12.0,48.0,-36.0,36.0422,37.261995951104,0.0,0.0,59.92201429288202,1.0,0.9405602366147462,0.9351021472811181,1.4961927963217825,36.02065860929374,69.06474820143889,73.83338354561383,-30.93525179856112,-1.3672352941176413,1.7082049845981502,-0.8489219462527222,-0.22276169497445245,-0.6261602512782698,5.902748216650329,-2.5648630508879178,8.467611267538246,35.74735279900085,0.3645541222658588,0.3638912342940337,546.4864864864866,0.0
2020-09-17,35.88,36.1,35.66,35.88,1043250.0,894.04,831.84,128.47,1940.0,43.29999923706055,9,17,3,0,0,0,0,0,0,0,0.0,0.0,-35783119.88125796,274406430.0,-0.32241928924767577,24719.3747154707,-4.508935891129661,2.475757273975649,4545817.14727424,36.377870044648176,51.35105762594974,603.1310882761622,35.1765,37.1196549089061,33.233345091093895,11.048028706131095,0.6578618352011295,0.0,0.0,35.81566666666667,36.30266666666667,35.32866666666666,2.7194803019163034,0.47364818617385424,0.0,0.0,32.66,36.19,34.425,10.035108666297106,0.8866855524079325,0.5352466136998896,3.310658366423916,-0.39244061217384996,-0.14241967908246836,-0.2500209330913816,35.692499999999995,36.098846153846154,36.03861479554646,35.39852507109592,1.1023489932885915,0.9345637583892618,0.16778523489932973,0.025471427318595315,24.64948167214696,-0.9064999999999941,-54.40743776599868,-39.68994376229322,-14.717494003705461,36.45,34.64,34.5325,33.795,0.23564526013879125,16.2986307048209,30.524223065545016,20.59668281821507,48.85190322083538,36.662499999999994,30.665,8.0,44.0,-36.0,36.0422,37.18951611305984,0.0,0.0,57.24602561574119,0.6801583252977016,0.8933861084325677,0.9226912007131972,2.0709322186775148,42.32221591346583,56.83453237410063,69.80525469734104,-43.16546762589937,-1.705764705882352,1.5681881825819162,-1.0990425048039165,-0.39801785694034525,-0.7010246478635713,4.927818180097538,-1.0663268046908267,5.994144984788365,35.76505675098774,0.0,0.0,549.7297297297298,1.0
2020-09-18,35.84,36.1,35.84,36.06,1188400.0,900.95,841.26,129.2,1952.0999755859375,43.150001525878906,9,18,4,0,0,0,0,0,0,0,0.21999999999999886,0.006119629668441373,-35783119.881257944,273363180.0,-0.30630613978836385,9434.9640418327,-1.196076867873473,2.068064203881378,4540609.576558766,36.3509672745003,44.92884280144824,603.1310882761622,35.1875,37.148865595702624,33.226134404297376,11.148081538629478,0.7326185393481205,0.0,0.0,35.843,36.261,35.425,2.3323940518371944,0.8074162679425834,0.0,0.0,32.66,36.19,34.425,10.031971580817055,0.9745042492917858,0.511721952329901,3.461818762177181,-0.49140993364363794,-0.2122177299947023,-0.27919220364893566,35.845,36.11230769230769,36.04190482700085,35.42159728805178,1.0516666666666656,0.9283333333333336,0.12333333333333207,0.03828597441663252,24.57827046894051,0.43249999999999744,-54.02352102642314,-43.26266572730097,-10.76085529912217,35.97,34.64,34.629999999999995,33.795,0.11782263006939563,16.348212793423745,29.35677038705361,20.828840042563066,64.0246435441708,36.662499999999994,30.814999999999998,4.0,40.0,-36.0,36.0422,37.11993546853744,0.0,0.0,57.24602561574119,0.6801583252977016,0.7867722168651348,0.8735728539708164,3.4292735611480287,45.30271507896477,56.83453237410063,60.91127098321336,-43.16546762589937,-1.9686764705882354,0.0,-1.381935658374421,-0.5948014172271604,-0.7871342411472605,3.4583780616729745,-0.16138583141806648,3.619763893091041,36.09373116134296,0.8661637328862826,0.8624340560900556,546.4864864864866,0.0
2020-09-21,36.14,36.36,36.1,36.1,1671360.0,907.94,851.54,130.58,1901.199951171875,41.439998626708984,9,21,0,0,0,0,1,0,0,1,-0.03999999999999915,-0.0011074198252472023,-34960381.41971948,274551580.0,-0.3210086120286761,-15501.84510700078,0.31602681365965074,2.549632738485282,4546571.449468465,36.32930616441241,41.204306195281276,603.1310882761622,35.1985,37.177664217543835,33.21933578245617,11.245730457512863,0.7277476502477321,0.0,0.0,35.882333333333335,36.31333333333333,35.45133333333333,2.4022963946974887,0.7525135344160897,0.0,0.0,32.66,36.75,34.705,11.61981334431866,0.8410757946210273,0.4865497570969114,3.5972396365952113,-0.5673384911069306,-0.28324188221714797,-0.2840966088897826,35.885,36.127307692307696,36.05084254592379,35.44296045189979,1.1001757469244284,0.9402460456942,0.15992970123022843,0.04943604110978886,24.57534233802309,0.7714999999999961,-52.75146820703559,-46.44829957188993,-6.30316863514566,35.905,34.575,34.5975,33.795,0.05891131503469781,16.394253304269238,28.34494164661676,20.110940263154042,88.55912520557914,36.552499999999995,31.009999999999998,100.0,36.0,64.0,36.0422,37.05313804979595,0.0,0.0,56.38707560637532,0.5774942102257841,0.6459369536070628,0.7753650929682552,4.557555228974302,48.59085474777294,53.23741007194257,55.63549160671459,-46.76258992805743,-2.190823529411766,1.2338754907459475,-1.601799013263863,-0.796200936434501,-0.8055980768293621,3.145330886429018,0.49995751215135054,2.6453733742776677,36.14116951553439,0.0,0.0,549.7297297297298,1.0
2020-09-22,36.1,36.71,36.01,36.53,1746960.0,906.19,853.68,132.19,1898.5999755859375,41.720001220703125,9,22,1,0,0,0,0,0,0,0,0.4299999999999997,0.011840975468356163,-36631741.41971948,276222940.0,-0.2867284337871408,-13287.29580600067,1.523715394673145,3.861424209902233,4548425.426173955,36.31633289645661,39.205742976341874,603.1310882761622,35.24,37.25455702326987,33.225442976730136,11.433354275084369,0.7035186868696928,0.0,0.0,35.888,36.32,35.455999999999996,2.4074899687918085,0.6990740740740778,0.0,0.0,32.66,36.75,34.705,11.606129398410905,0.8312958435207831,0.5118947813872204,3.650603230467533,-0.6546632755456159,-0.35752616088284156,-0.2971371146627743,35.892500000000005,36.143846153846155,36.12455907732013,35.49163004805536,1.0640394088669949,0.857142857142858,0.2068965517241369,0.05861448948095106,24.550714991951427,0.769999999999996,-49.24794088494491,-48.569853486057006,-0.6780873988879037,36.144999999999996,34.575,34.5975,33.795,5.173713932849521,16.85886661230913,28.993738772983065,18.189357281266666,63.66077010775598,36.412499999999994,31.165,96.0,32.0,64.0,36.0422,36.98901252780411,0.0,0.0,53.45052093426947,0.22650895673632593,0.4947204974199377,0.6424765559640452,5.376778773015373,52.67641383929564,41.00719424460432,50.35971223021581,-58.99280575539568,-2.1607647058823645,4.749930148086066,-1.856848075565152,-1.0083303642606312,-0.8485177113045208,0.5699139822381106,0.5139488061687025,0.055965176069408096,36.13891601461148,-0.11080332409971749,-0.11086475636639115,550.4504504504505,1.0
2020-09-23,36.62,37.19,36.62,37.14,1395190.0,912.5,858.3,132.64,1859.9000244140625,41.77000045776367,9,23,2,0,0,0,0,0,0,0,0.5200000000000031,0.01410001667819527,-35783217.99114805,277969900.0,-0.25366513500648236,485796.017880571,-2.4575541338581837,3.8619077489164213,4569234.0909939,36.326940674963595,35.77017919219993,603.1310882761622,35.39,37.305317206106096,33.474682793893905,10.82405880817234,0.7871587005257313,0.0,0.0,35.952999999999996,36.397000000000006,35.509,2.4698912469056973,1.1047297297297252,1.0,0.0,32.66,36.79,34.724999999999994,11.669963266459458,0.9273607748184026,0.47770530324849786,3.6479537090851304,-0.6326566163389344,-0.41255225197406015,-0.2201043643648743,35.932500000000005,36.20076923076923,36.280780757732416,35.50410189634756,1.0656814449917906,0.9211822660098529,0.14449917898193776,0.06502525747257967,24.555529943092434,0.6700000000000017,-43.053662068075425,-49.47901267688045,6.425350608805026,36.385,34.575,34.9675,33.795,47.28955276834172,17.290293255489026,28.324184075974497,17.76930901848148,90.17457416090514,36.412499999999994,31.205,100.0,28.000000000000004,72.0,36.0422,36.927452026691945,0.0,0.0,53.450520934269456,0.22650895673632424,0.34350404123281186,0.4947204974199375,7.351891674717895,56.23105676093279,41.00719424460432,45.083932853717045,-58.99280575539568,-1.8671176470588193,3.1573065101983864,-1.7981573465980616,-1.1662957607281172,-0.6318615858699443,-3.8822437707187794,-0.3652897092087939,-3.5169540615099857,36.12471242607504,1.1924570160843029,1.1854032673185078,558.1981981981983,1.0
